# Date: 2019/01/15
# Synergy Agility kernel input data
221	0.58652	0.58877	0.58945	0.59609	0.59923	0.60346	0.61326	0.62639	0.65423	0.67052	0.69725	0.71202
222	0.58268	0.58614	0.58995	0.59571	0.59645	0.60079	0.61253	0.6237	0.65247	0.66904	0.69593	0.71026
223	0.58222	0.58353	0.58739	0.59284	0.59487	0.59811	0.61062	0.61941	0.64896	0.66517	0.69249	0.70736
224	0.57721	0.58054	0.58448	0.59141	0.59158	0.59481	0.60756	0.61821	0.64679	0.66361	0.69187	0.70519
225	0.57388	0.57734	0.58183	0.58696	0.58993	0.59362	0.60413	0.61605	0.64367	0.66199	0.6896	0.70388
226	0.57238	0.57407	0.57838	0.58575	0.5887	0.59136	0.6013	0.6157	0.64182	0.65913	0.68785	0.69972
227	0.57238	0.5731	0.57696	0.5835	0.58545	0.59077	0.59948	0.61103	0.63841	0.6557	0.68589	0.6968
228	0.56699	0.56931	0.57563	0.57828	0.5814	0.58713	0.5951	0.60698	0.63547	0.6524	0.68319	0.69782
229	0.56546	0.56802	0.57011	0.57643	0.58	0.58442	0.59399	0.60767	0.63273	0.65057	0.67964	0.69462
230	0.56294	0.5674	0.56994	0.57454	0.57807	0.58131	0.593	0.60582	0.63292	0.64949	0.67968	0.69338
231	0.55961	0.56343	0.56847	0.57089	0.57415	0.5805	0.58893	0.60136	0.63013	0.64974	0.67704	0.69115
232	0.55886	0.55942	0.56333	0.57164	0.57286	0.57778	0.58846	0.5992	0.62704	0.64473	0.67481	0.6854
233	0.55532	0.55804	0.56218	0.56787	0.57058	0.5745	0.58509	0.59498	0.6243	0.64438	0.67325	0.68493
234	0.55237	0.55475	0.55971	0.56673	0.56826	0.57245	0.58156	0.5944	0.62167	0.63992	0.66835	0.68457
235	0.54939	0.55175	0.5565	0.56329	0.56548	0.56828	0.57997	0.59188	0.6191	0.63871	0.66746	0.68126
236	0.54743	0.54935	0.55493	0.55935	0.56227	0.56604	0.57845	0.59035	0.61705	0.63546	0.66315	0.67811
237	0.54711	0.54819	0.55045	0.55802	0.56046	0.56702	0.57643	0.58693	0.61541	0.63362	0.66226	0.67713
238	0.54536	0.54526	0.54814	0.55601	0.5588	0.56187	0.57485	0.58415	0.6126	0.63285	0.66072	0.67411
239	0.54037	0.54447	0.54706	0.55502	0.55652	0.55917	0.57136	0.58233	0.61092	0.63285	0.65798	0.67255
240	0.53791	0.54086	0.54513	0.55213	0.55471	0.55765	0.5681	0.57835	0.60816	0.6291	0.65716	0.67106
241	0.53635	0.5403	0.54233	0.5485	0.55045	0.55425	0.56589	0.57935	0.60633	0.62588	0.65547	0.66913
242	0.53359	0.53769	0.54121	0.54768	0.54922	0.55258	0.56582	0.5757	0.60234	0.62384	0.65242	0.66598
243	0.53131	0.53365	0.53981	0.5447	0.54694	0.5515	0.56282	0.57285	0.60285	0.62182	0.64895	0.66431
244	0.52935	0.53406	0.53621	0.54281	0.54464	0.54923	0.56143	0.57165	0.59984	0.61772	0.6479	0.66102
245	0.52868	0.52889	0.53285	0.54029	0.54297	0.54553	0.55759	0.56727	0.59675	0.61653	0.64504	0.66128
246	0.52591	0.52889	0.53274	0.53738	0.54123	0.5453	0.555	0.56663	0.59324	0.61483	0.64588	0.65692
247	0.52262	0.52689	0.53016	0.53469	0.53801	0.54187	0.5535	0.56336	0.59069	0.61198	0.64186	0.65501
248	0.51991	0.52508	0.52626	0.53362	0.53435	0.54073	0.55149	0.56129	0.59004	0.60954	0.64008	0.65254
249	0.51792	0.5229	0.52449	0.5302	0.5326	0.53554	0.54876	0.55951	0.58862	0.60773	0.63578	0.6516
250	0.51591	0.51952	0.52484	0.53022	0.53147	0.53459	0.54593	0.55714	0.58549	0.60587	0.63596	0.64965
251	0.51553	0.51691	0.52148	0.5273	0.52832	0.53434	0.54366	0.55443	0.5824	0.60211	0.63426	0.64697
252	0.51226	0.51639	0.51865	0.52567	0.52608	0.53176	0.54105	0.55342	0.58101	0.60105	0.63093	0.6459
253	0.50687	0.5121	0.51691	0.52191	0.52695	0.52869	0.53811	0.55009	0.57799	0.59796	0.62853	0.64209
254	0.5088	0.50922	0.5126	0.52134	0.52249	0.52558	0.53755	0.54925	0.57692	0.59643	0.62683	0.63908
255	0.50633	0.50734	0.51191	0.51729	0.5192	0.52385	0.53234	0.54644	0.57503	0.59409	0.62379	0.63672
256	0.50515	0.50727	0.51101	0.5175	0.5167	0.51948	0.53166	0.54449	0.57288	0.59363	0.623	0.63718
257	0.50129	0.50262	0.50765	0.51431	0.51428	0.51875	0.53112	0.54288	0.56834	0.59102	0.62004	0.6347
258	0.49987	0.50176	0.50538	0.50917	0.51416	0.51787	0.52907	0.54091	0.56909	0.58666	0.61889	0.63183
259	0.49783	0.49985	0.50439	0.51051	0.5094	0.5156	0.52686	0.53811	0.56528	0.58691	0.61616	0.62906
260	0.49624	0.49997	0.50026	0.50781	0.50928	0.51352	0.52426	0.53704	0.56262	0.58447	0.61269	0.62935
261	0.49337	0.49616	0.49998	0.50726	0.5073	0.51218	0.52053	0.53382	0.56137	0.58308	0.61129	0.62702
262	0.48997	0.49468	0.49653	0.50239	0.50569	0.50874	0.51839	0.53239	0.55892	0.5784	0.61031	0.62637
263	0.48924	0.49132	0.49446	0.50015	0.5023	0.50734	0.51893	0.53028	0.55603	0.5787	0.60878	0.62309
264	0.48653	0.48967	0.49242	0.4988	0.50129	0.50638	0.51567	0.52704	0.55561	0.57461	0.60582	0.62137
265	0.48406	0.48645	0.49214	0.49759	0.49937	0.50248	0.5126	0.52495	0.55165	0.57291	0.60288	0.61789
266	0.48369	0.48397	0.4885	0.49312	0.4979	0.5012	0.50994	0.52341	0.55106	0.57199	0.60067	0.61665
267	0.47985	0.48354	0.48658	0.49161	0.49599	0.49858	0.50825	0.52007	0.54879	0.56987	0.6003	0.61452
268	0.47891	0.47953	0.48617	0.49182	0.49294	0.49835	0.50579	0.51843	0.54807	0.56716	0.59803	0.61337
269	0.47712	0.47758	0.48283	0.48728	0.4902	0.49752	0.50703	0.51723	0.54404	0.56556	0.59666	0.61113
270	0.47465	0.47803	0.48102	0.48739	0.48765	0.49176	0.50172	0.51461	0.54149	0.56363	0.59389	0.6088
271	0.47242	0.47683	0.479	0.48353	0.48648	0.49016	0.49873	0.51267	0.54064	0.56217	0.59017	0.60596
272	0.47175	0.4739	0.47624	0.48288	0.48437	0.49044	0.49719	0.50954	0.53792	0.56093	0.59001	0.6049
273	0.46856	0.46821	0.47404	0.48103	0.48229	0.4865	0.49372	0.50931	0.53544	0.55759	0.58779	0.60292
274	0.46588	0.46871	0.47323	0.47996	0.48057	0.48562	0.49233	0.50607	0.53396	0.55369	0.58588	0.60152
275	0.4644	0.46642	0.47185	0.47643	0.47739	0.48323	0.49173	0.50523	0.5303	0.55321	0.58356	0.59972
276	0.4611	0.46533	0.46539	0.47457	0.47482	0.47981	0.49072	0.50109	0.52832	0.55122	0.58158	0.5968
277	0.45925	0.46188	0.46679	0.47159	0.47349	0.47867	0.48855	0.50105	0.52691	0.5492	0.57826	0.59529
278	0.45756	0.46131	0.46474	0.47146	0.47131	0.47912	0.48669	0.49842	0.52471	0.5477	0.57762	0.59211
279	0.4549	0.45796	0.46312	0.468	0.47095	0.47534	0.48412	0.49586	0.52452	0.54525	0.57659	0.59021
280	0.4523	0.45746	0.46155	0.46537	0.4673	0.47348	0.48244	0.49364	0.52005	0.54276	0.57427	0.5893
281	0.45182	0.45569	0.45856	0.46456	0.4649	0.47066	0.48202	0.49273	0.51838	0.5401	0.57223	0.58663
282	0.45026	0.45367	0.45843	0.46244	0.4644	0.46848	0.47934	0.49095	0.51502	0.53869	0.56986	0.58622
283	0.44796	0.45322	0.4575	0.46009	0.46502	0.46576	0.47689	0.48942	0.51395	0.53668	0.56832	0.58352
284	0.44538	0.4494	0.45315	0.45669	0.45955	0.46564	0.47621	0.48593	0.51208	0.53458	0.56671	0.58079
285	0.44423	0.44773	0.45102	0.45648	0.45695	0.46187	0.47318	0.48584	0.51011	0.53322	0.5659	0.57917
286	0.44165	0.44392	0.44945	0.45476	0.45826	0.45978	0.47145	0.48266	0.5082	0.53124	0.56334	0.5779
287	0.44012	0.44539	0.44936	0.45201	0.45576	0.45781	0.47036	0.48048	0.50662	0.52862	0.55926	0.57544
288	0.43926	0.44371	0.44535	0.45085	0.45338	0.45724	0.46645	0.47946	0.50586	0.52779	0.55881	0.57591
289	0.43588	0.44174	0.44432	0.44873	0.45294	0.45543	0.46607	0.47843	0.50379	0.52623	0.55776	0.57228
290	0.4346	0.43958	0.44264	0.44699	0.45029	0.45191	0.46453	0.47565	0.50096	0.52398	0.55374	0.56984
291	0.43165	0.43688	0.44044	0.44472	0.44771	0.45171	0.46093	0.47252	0.50114	0.51976	0.55277	0.56714
292	0.43173	0.43312	0.439	0.44347	0.44602	0.45041	0.46013	0.47045	0.49938	0.52046	0.55161	0.56733
293	0.42821	0.43285	0.43497	0.44084	0.44327	0.44677	0.45743	0.4683	0.49635	0.518	0.54857	0.56566
294	0.42902	0.43099	0.43424	0.43988	0.44289	0.44451	0.45529	0.46685	0.4934	0.51628	0.54897	0.56237
295	0.42384	0.42872	0.43153	0.43843	0.44027	0.44449	0.45424	0.46541	0.49207	0.51568	0.54628	0.56117
296	0.42236	0.42659	0.43209	0.43616	0.43853	0.44333	0.45081	0.4627	0.49008	0.51258	0.54391	0.5596
297	0.42172	0.42377	0.42801	0.43377	0.43629	0.43977	0.44837	0.45963	0.4893	0.51004	0.54163	0.55733
298	0.42027	0.42432	0.42866	0.43207	0.43488	0.4379	0.44667	0.45911	0.48822	0.50888	0.53973	0.55446
299	0.42027	0.4245	0.42881	0.43125	0.43452	0.43766	0.44641	0.45911	0.48842	0.50871	0.5395	0.55461
300	0.41737	0.41973	0.42468	0.43024	0.43331	0.43648	0.44438	0.45692	0.48532	0.50473	0.53779	0.55282
